subject,object,predicate
Newtown,Australia,IS_LOCATED_IN
Newtown,14148,HAS_POPULATION
Newtown,2042,HAS_POSTCODE
Newtown,lat:-33.897,HAS_COORDINATES
Newtown,lon:151.1793,HAS_COORDINATES
Sydney Central Business District,central business district,IS_A
Sydney Central Business District,suburb,IS_A
Sydney Central Business District,Australia,IS_LOCATED_IN
Sydney Central Business District,17252,HAS_POPULATION
Sydney Central Business District,2000,HAS_POSTCODE
Sydney Central Business District,lat:-33.867222,HAS_COORDINATES
Sydney Central Business District,lon:151.2075,HAS_COORDINATES
Mount Pleasant,suburb,IS_A
Mount Pleasant,Australia,IS_LOCATED_IN
Mount Pleasant,1370,HAS_POPULATION
Mount Pleasant,2519,HAS_POSTCODE
Mount Pleasant,lat:-34.3833,HAS_COORDINATES
Mount Pleasant,lon:150.867,HAS_COORDINATES
Mount Pleasant,lat:-33.48333,HAS_COORDINATES
Mount Pleasant,lon:151.35,HAS_COORDINATES
Lake Albert,suburb,IS_A
Lake Albert,Australia,IS_LOCATED_IN
Lake Albert,6192,HAS_POPULATION
Lake Albert,2650,HAS_POSTCODE
Lake Albert,lat:-35.166,HAS_COORDINATES
Lake Albert,lon:147.381,HAS_COORDINATES
Ashfield,suburb,IS_A
Ashfield,Australia,IS_LOCATED_IN
Ashfield,23841,HAS_POPULATION
Ashfield,2131,HAS_POSTCODE
Ashfield,lat:-33.8889,HAS_COORDINATES
Ashfield,lon:151.1249,HAS_COORDINATES
Bankstown,suburb,IS_A
Bankstown,Australia,IS_LOCATED_IN
Bankstown,32113,HAS_POPULATION
Bankstown,2200,HAS_POSTCODE
Bankstown,lat:-33.918169444444,HAS_COORDINATES
Bankstown,lon:151.03496944444,HAS_COORDINATES
Toronto,suburb,IS_A
Toronto,Australia,IS_LOCATED_IN
Toronto,5602,HAS_POPULATION
Toronto,2283,HAS_POSTCODE
Toronto,lat:-33.016194444444,HAS_COORDINATES
Toronto,lon:151.58258333333,HAS_COORDINATES
Leichhardt,suburb,IS_A
Leichhardt,Australia,IS_LOCATED_IN
Leichhardt,14625,HAS_POPULATION
Leichhardt,2040,HAS_POSTCODE
Leichhardt,lat:-33.8847,HAS_COORDINATES
Leichhardt,lon:151.157,HAS_COORDINATES
Glebe,suburb,IS_A
Glebe,Australia,IS_LOCATED_IN
Glebe,11532,HAS_POPULATION
Glebe,2037,HAS_POSTCODE
Glebe,lat:-33.8798,HAS_COORDINATES
Glebe,lon:151.185,HAS_COORDINATES
Peakhurst Heights,suburb,IS_A
Peakhurst Heights,Australia,IS_LOCATED_IN
Peakhurst Heights,2336,HAS_POPULATION
Peakhurst Heights,2210,HAS_POSTCODE
Peakhurst Heights,lat:-33.9817,HAS_COORDINATES
Peakhurst Heights,lon:151.051,HAS_COORDINATES
Pearl Beach,suburb,IS_A
Pearl Beach,Australia,IS_LOCATED_IN
Pearl Beach,536,HAS_POPULATION
Pearl Beach,2256,HAS_POSTCODE
Pearl Beach,lat:-33.542,HAS_COORDINATES
Pearl Beach,lon:151.308,HAS_COORDINATES
Peats Ridge,suburb,IS_A
Peats Ridge,Australia,IS_LOCATED_IN
Peats Ridge,377,HAS_POPULATION
Peats Ridge,2250,HAS_POSTCODE
Peats Ridge,lat:-33.332,HAS_COORDINATES
Peats Ridge,lon:151.235,HAS_COORDINATES
Pelaw Main,suburb,IS_A
Pelaw Main,Australia,IS_LOCATED_IN
Pelaw Main,1021,HAS_POPULATION
Pelaw Main,2327,HAS_POSTCODE
Pelaw Main,lat:-32.83,HAS_COORDINATES
Pelaw Main,lon:151.481,HAS_COORDINATES
Pemulwuy,suburb,IS_A
Pemulwuy,Australia,IS_LOCATED_IN
Pemulwuy,5009,HAS_POPULATION
Pemulwuy,2145,HAS_POSTCODE
Pemulwuy,lat:-33.817,HAS_COORDINATES
Pemulwuy,lon:150.926,HAS_COORDINATES
Phegans Bay,suburb,IS_A
Phegans Bay,Australia,IS_LOCATED_IN
Phegans Bay,432,HAS_POPULATION
Phegans Bay,2256,HAS_POSTCODE
Phegans Bay,lat:-33.488,HAS_COORDINATES
Phegans Bay,lon:151.31,HAS_COORDINATES
Picketts Valley,suburb,IS_A
Picketts Valley,Australia,IS_LOCATED_IN
Picketts Valley,218,HAS_POPULATION
Picketts Valley,2251,HAS_POSTCODE
Picketts Valley,lat:-33.457,HAS_COORDINATES
Picketts Valley,lon:151.41,HAS_COORDINATES
Picnic Point,locality,IS_A
Picnic Point,suburb,IS_A
Picnic Point,Australia,IS_LOCATED_IN
Picnic Point,6160,HAS_POPULATION
Picnic Point,2213,HAS_POSTCODE
Picnic Point,lat:-33.9693,HAS_COORDINATES
Picnic Point,lon:151.006,HAS_COORDINATES
Pitt Town,suburb,IS_A
Pitt Town,Australia,IS_LOCATED_IN
Pitt Town,3033,HAS_POPULATION
Pitt Town,2756,HAS_POSTCODE
Pitt Town,lat:-33.5872,HAS_COORDINATES
Pitt Town,lon:150.855,HAS_COORDINATES
Pleasure Point,locality,IS_A
Pleasure Point,suburb,IS_A
Pleasure Point,Australia,IS_LOCATED_IN
Pleasure Point,528,HAS_POPULATION
Pleasure Point,2172,HAS_POSTCODE
Pleasure Point,lat:-33.9678,HAS_COORDINATES
Pleasure Point,lon:150.978,HAS_COORDINATES
Plumpton,locality,IS_A
Plumpton,suburb,IS_A
Plumpton,Australia,IS_LOCATED_IN
Plumpton,9209,HAS_POPULATION
Plumpton,2761,HAS_POSTCODE
Plumpton,lat:-33.7531,HAS_COORDINATES
Plumpton,lon:150.839,HAS_COORDINATES
Point Clare,suburb,IS_A
Point Clare,Australia,IS_LOCATED_IN
Point Clare,3731,HAS_POPULATION
Point Clare,2250,HAS_POSTCODE
Point Clare,lat:-33.44,HAS_COORDINATES
Point Clare,lon:151.326,HAS_COORDINATES
Point Frederick,suburb,IS_A
Point Frederick,Australia,IS_LOCATED_IN
Point Frederick,1927,HAS_POPULATION
Point Frederick,2250,HAS_POSTCODE
Point Frederick,lat:-33.432,HAS_COORDINATES
Point Frederick,lon:151.335,HAS_COORDINATES
Port Botany,suburb,IS_A
Port Botany,Australia,IS_LOCATED_IN
Port Botany,0,HAS_POPULATION
Port Botany,2036,HAS_POSTCODE
Port Botany,lat:-33.976,HAS_COORDINATES
Port Botany,lon:151.218,HAS_COORDINATES
Prairiewood,locality,IS_A
Prairiewood,suburb,IS_A
Prairiewood,Australia,IS_LOCATED_IN
Prairiewood,3246,HAS_POPULATION
Prairiewood,2176,HAS_POSTCODE
Prairiewood,lat:-33.861,HAS_COORDINATES
Prairiewood,lon:150.905,HAS_COORDINATES
Prestons,locality,IS_A
Prestons,suburb,IS_A
Prestons,Australia,IS_LOCATED_IN
Prestons,15313,HAS_POPULATION
Prestons,2170,HAS_POSTCODE
Prestons,lat:-33.9429,HAS_COORDINATES
Prestons,lon:150.871,HAS_COORDINATES
Primbee,locality,IS_A
Primbee,suburb,IS_A
Primbee,Australia,IS_LOCATED_IN
Primbee,1640,HAS_POPULATION
Primbee,2502,HAS_POSTCODE
Primbee,lat:-34.5008,HAS_COORDINATES
Primbee,lon:150.882,HAS_COORDINATES
Pymble,suburb,IS_A
Pymble,Australia,IS_LOCATED_IN
Pymble,11051,HAS_POPULATION
Pymble,2073,HAS_POSTCODE
Pymble,lat:-33.7631,HAS_COORDINATES
Pymble,lon:151.135,HAS_COORDINATES
Pyree,suburb,IS_A
Pyree,Australia,IS_LOCATED_IN
Pyree,101,HAS_POPULATION
Pyree,2540,HAS_POSTCODE
Pyree,lat:-34.9081,HAS_COORDINATES
Pyree,lon:150.686,HAS_COORDINATES
Queenscliff,suburb,IS_A
Queenscliff,Australia,IS_LOCATED_IN
Queenscliff,3376,HAS_POPULATION
Queenscliff,2096,HAS_POSTCODE
Queenscliff,lat:-33.7825,HAS_COORDINATES
Queenscliff,lon:151.28472222222,HAS_COORDINATES
Raby,locality,IS_A
Raby,suburb,IS_A
Raby,Australia,IS_LOCATED_IN
Raby,5944,HAS_POPULATION
Raby,2566,HAS_POSTCODE
Raby,lat:-34.0251,HAS_COORDINATES
Raby,lon:150.814,HAS_COORDINATES
Ramsgate Beach,locality,IS_A
Ramsgate Beach,suburb,IS_A
Ramsgate Beach,Australia,IS_LOCATED_IN
Ramsgate Beach,1660,HAS_POPULATION
Ramsgate Beach,2217,HAS_POSTCODE
Ramsgate Beach,lat:-33.982,HAS_COORDINATES
Ramsgate Beach,lon:151.148,HAS_COORDINATES
Ramsgate,suburb,IS_A
Ramsgate,Australia,IS_LOCATED_IN
Ramsgate,1114,HAS_POPULATION
Ramsgate,2217,HAS_POSTCODE
Ramsgate,lat:-33.9819,HAS_COORDINATES
Ramsgate,lon:151.14,HAS_COORDINATES
Rankin Park,suburb,IS_A
Rankin Park,Australia,IS_LOCATED_IN
Rankin Park,2460,HAS_POPULATION
Rankin Park,2287,HAS_POSTCODE
Rankin Park,lat:-32.932,HAS_COORDINATES
Rankin Park,lon:151.668,HAS_COORDINATES
Rathmines,suburb,IS_A
Rathmines,Australia,IS_LOCATED_IN
Rathmines,1905,HAS_POPULATION
Rathmines,2283,HAS_POSTCODE
Rathmines,lat:-33.043,HAS_COORDINATES
Rathmines,lon:151.596,HAS_COORDINATES
Redhead,suburb,IS_A
Redhead,Australia,IS_LOCATED_IN
Redhead,3516,HAS_POPULATION
Redhead,2290,HAS_POSTCODE
Redhead,lat:-33.01,HAS_COORDINATES
Redhead,lon:151.723,HAS_COORDINATES
Regentville,suburb,IS_A
Regentville,Australia,IS_LOCATED_IN
Regentville,809,HAS_POPULATION
Regentville,2745,HAS_POSTCODE
Regentville,lat:-33.7783,HAS_COORDINATES
Regentville,lon:150.66,HAS_COORDINATES
Regentville,lat:-33.77517,HAS_COORDINATES
Regentville,lon:150.66552,HAS_COORDINATES
Revesby,suburb,IS_A
Revesby,Australia,IS_LOCATED_IN
Revesby,14176,HAS_POPULATION
Revesby,2212,HAS_POSTCODE
Revesby,lat:-33.95,HAS_COORDINATES
Revesby,lon:151.01,HAS_COORDINATES
Revesby Heights,suburb,IS_A
Revesby Heights,Australia,IS_LOCATED_IN
Revesby Heights,1667,HAS_POPULATION
Revesby Heights,2212,HAS_POSTCODE
Revesby Heights,lat:-33.9681,HAS_COORDINATES
Revesby Heights,lon:151.018,HAS_COORDINATES
Riverstone,suburb,IS_A
Riverstone,Australia,IS_LOCATED_IN
Riverstone,7247,HAS_POPULATION
Riverstone,2765,HAS_POSTCODE
Riverstone,lat:-33.6819,HAS_COORDINATES
Riverstone,lon:150.859,HAS_COORDINATES
Rocky Point,suburb,IS_A
Rocky Point,Australia,IS_LOCATED_IN
Rocky Point,262,HAS_POPULATION
Rocky Point,2259,HAS_POSTCODE
Rocky Point,lat:-33.297,HAS_COORDINATES
Rocky Point,lon:151.468,HAS_COORDINATES
Rogans Hill,suburb,IS_A
Rogans Hill,Australia,IS_LOCATED_IN
Rogans Hill,lat:-33.7333,HAS_COORDINATES
Rogans Hill,lon:151.017,HAS_COORDINATES
Rooty Hill,suburb,IS_A
Rooty Hill,Australia,IS_LOCATED_IN
Rooty Hill,14704,HAS_POPULATION
Rooty Hill,2766,HAS_POSTCODE
Rooty Hill,lat:-33.7715,HAS_COORDINATES
Rooty Hill,lon:150.844,HAS_COORDINATES
Ropes Crossing,suburb,IS_A
Ropes Crossing,Australia,IS_LOCATED_IN
Ropes Crossing,6171,HAS_POPULATION
Ropes Crossing,2760,HAS_POSTCODE
Ropes Crossing,lat:-33.733,HAS_COORDINATES
Ropes Crossing,lon:150.791,HAS_COORDINATES
Rosehill,suburb,IS_A
Rosehill,Australia,IS_LOCATED_IN
Rosehill,3806,HAS_POPULATION
Rosehill,2142,HAS_POSTCODE
Rosehill,lat:-33.8272,HAS_COORDINATES
Rosehill,lon:151.017,HAS_COORDINATES
Roseville Chase,suburb,IS_A
Roseville Chase,Australia,IS_LOCATED_IN
Roseville Chase,1616,HAS_POPULATION
Roseville Chase,2069,HAS_POSTCODE
Roseville Chase,lat:-33.7818,HAS_COORDINATES
Roseville Chase,lon:151.196,HAS_COORDINATES
Rouse Hill,suburb,IS_A
Rouse Hill,Australia,IS_LOCATED_IN
Rouse Hill,7965,HAS_POPULATION
Rouse Hill,2155,HAS_POSTCODE
Rouse Hill,lat:-33.6816,HAS_COORDINATES
Rouse Hill,lon:150.916,HAS_COORDINATES
Rouse Hill,lat:-33.68207,HAS_COORDINATES
Rouse Hill,lon:150.9154,HAS_COORDINATES
Ruse,suburb,IS_A
Ruse,Australia,IS_LOCATED_IN
Ruse,5584,HAS_POPULATION
Ruse,2560,HAS_POSTCODE
Ruse,lat:-34.071,HAS_COORDINATES
Ruse,lon:150.842,HAS_COORDINATES
Russell Vale,locality,IS_A
Russell Vale,suburb,IS_A
Russell Vale,Australia,IS_LOCATED_IN
Russell Vale,1547,HAS_POPULATION
Russell Vale,2517,HAS_POSTCODE
Russell Vale,lat:-34.358,HAS_COORDINATES
Russell Vale,lon:150.901,HAS_COORDINATES
Rydalmere,suburb,IS_A
Rydalmere,Australia,IS_LOCATED_IN
Rydalmere,6642,HAS_POPULATION
Rydalmere,2116,HAS_POSTCODE
Rydalmere,lat:-33.8111,HAS_COORDINATES
Rydalmere,lon:151.036,HAS_COORDINATES
Sackville,suburb,IS_A
Sackville,Australia,IS_LOCATED_IN
Sackville,298,HAS_POPULATION
Sackville,2756,HAS_POSTCODE
Sackville,lat:-33.4833,HAS_COORDINATES
Sackville,lon:150.9,HAS_COORDINATES
Sackville North,suburb,IS_A
Sackville North,Australia,IS_LOCATED_IN
Sackville North,312,HAS_POPULATION
Sackville North,2756,HAS_POSTCODE
Sackville North,lat:-33.4817,HAS_COORDINATES
Sackville North,lon:150.885,HAS_COORDINATES
Sadleir,locality,IS_A
Sadleir,suburb,IS_A
Sadleir,Australia,IS_LOCATED_IN
Sadleir,3135,HAS_POPULATION
Sadleir,2168,HAS_POSTCODE
Sadleir,lat:-33.9125,HAS_COORDINATES
Sadleir,lon:150.88,HAS_COORDINATES
Salamander Bay,locality,IS_A
Salamander Bay,suburb,IS_A
Salamander Bay,Australia,IS_LOCATED_IN
Salamander Bay,4815,HAS_POPULATION
Salamander Bay,2317,HAS_POSTCODE
Salamander Bay,lat:-32.7292,HAS_COORDINATES
Salamander Bay,lon:152.089,HAS_COORDINATES
Salt Ash,suburb,IS_A
Salt Ash,Australia,IS_LOCATED_IN
Salt Ash,1128,HAS_POPULATION
Salt Ash,2318,HAS_POSTCODE
Salt Ash,lat:-32.7944,HAS_COORDINATES
Salt Ash,lon:151.922,HAS_COORDINATES
San Isidore,suburb,IS_A
San Isidore,Australia,IS_LOCATED_IN
San Isidore,381,HAS_POPULATION
San Isidore,2650,HAS_POSTCODE
San Isidore,lat:-35.1108,HAS_COORDINATES
San Isidore,lon:147.287,HAS_COORDINATES
San Remo,suburb,IS_A
San Remo,Australia,IS_LOCATED_IN
San Remo,4351,HAS_POPULATION
San Remo,2262,HAS_POSTCODE
San Remo,lat:-33.199,HAS_COORDINATES
San Remo,lon:151.518,HAS_COORDINATES
Sanctuary Point,town,IS_A
Sanctuary Point,suburb,IS_A
Sanctuary Point,Australia,IS_LOCATED_IN
Sanctuary Point,7225,HAS_POPULATION
Sanctuary Point,2540,HAS_POSTCODE
Sanctuary Point,lat:-35.1036,HAS_COORDINATES
Sanctuary Point,lon:150.627,HAS_COORDINATES
Sandgate,suburb,IS_A
Sandgate,Australia,IS_LOCATED_IN
Sandgate,305,HAS_POPULATION
Sandgate,2304,HAS_POSTCODE
Sandgate,lat:-32.8678,HAS_COORDINATES
Sandgate,lon:151.706,HAS_COORDINATES
Sandringham,suburb,IS_A
Sandringham,Australia,IS_LOCATED_IN
Sandringham,1238,HAS_POPULATION
Sandringham,2219,HAS_POSTCODE
Sandringham,lat:-33.9985,HAS_COORDINATES
Sandringham,lon:151.136,HAS_COORDINATES
Sandy Hollow,suburb,IS_A
Sandy Hollow,Australia,IS_LOCATED_IN
Sandy Hollow,169,HAS_POPULATION
Sandy Hollow,2333,HAS_POSTCODE
Sandy Hollow,lat:-32.3333,HAS_COORDINATES
Sandy Hollow,lon:150.567,HAS_COORDINATES
Sandy Point,suburb,IS_A
Sandy Point,Australia,IS_LOCATED_IN
Sandy Point,590,HAS_POPULATION
Sandy Point,2172,HAS_POSTCODE
Sandy Point,lat:-33.976,HAS_COORDINATES
Sandy Point,lon:150.993,HAS_COORDINATES
Saratoga,suburb,IS_A
Saratoga,Australia,IS_LOCATED_IN
Saratoga,3938,HAS_POPULATION
Saratoga,2251,HAS_POSTCODE
Saratoga,lat:-33.475,HAS_COORDINATES
Saratoga,lon:151.348,HAS_COORDINATES
Scarborough,suburb,IS_A
Scarborough,Australia,IS_LOCATED_IN
Scarborough,308,HAS_POPULATION
Scarborough,2515,HAS_POSTCODE
Scarborough,lat:-34.2706,HAS_COORDINATES
Scarborough,lon:150.96,HAS_COORDINATES
Schofields,suburb,IS_A
Schofields,Australia,IS_LOCATED_IN
Schofields,4983,HAS_POPULATION
Schofields,2762,HAS_POSTCODE
Schofields,lat:-33.7,HAS_COORDINATES
Schofields,lon:150.883,HAS_COORDINATES
Seaham,suburb,IS_A
Seaham,Australia,IS_LOCATED_IN
Seaham,1007,HAS_POPULATION
Seaham,2324,HAS_POSTCODE
Seaham,lat:-32.665,HAS_COORDINATES
Seaham,lon:151.718,HAS_COORDINATES
Seahampton,locality,IS_A
Seahampton,suburb,IS_A
Seahampton,Australia,IS_LOCATED_IN
Seahampton,303,HAS_POPULATION
Seahampton,2286,HAS_POSTCODE
Seahampton,lat:-32.924,HAS_COORDINATES
Seahampton,lon:151.585,HAS_COORDINATES
Shalvey,locality,IS_A
Shalvey,suburb,IS_A
Shalvey,Australia,IS_LOCATED_IN
Shalvey,3467,HAS_POPULATION
Shalvey,2770,HAS_POSTCODE
Shalvey,lat:-33.7194,HAS_COORDINATES
Shalvey,lon:150.8,HAS_COORDINATES
Shanes Park,suburb,IS_A
Shanes Park,Australia,IS_LOCATED_IN
Shanes Park,407,HAS_POPULATION
Shanes Park,2747,HAS_POSTCODE
Shanes Park,lat:-33.711180555556,HAS_COORDINATES
Shanes Park,lon:150.77223888889,HAS_COORDINATES
Shell Cove,locality,IS_A
Shell Cove,suburb,IS_A
Shell Cove,Australia,IS_LOCATED_IN
Shell Cove,5624,HAS_POPULATION
Shell Cove,2529,HAS_POSTCODE
Shell Cove,lat:-34.59,HAS_COORDINATES
Shell Cove,lon:150.862,HAS_COORDINATES
Shelly Beach,suburb,IS_A
Shelly Beach,Australia,IS_LOCATED_IN
Shelly Beach,1318,HAS_POPULATION
Shelly Beach,2261,HAS_POSTCODE
Shelly Beach,lat:-33.365,HAS_COORDINATES
Shelly Beach,lon:151.501,HAS_COORDINATES
Shelly Beach,beach,IS_A
Shelly Beach,suburb,IS_A
Shelly Beach,Australia,IS_LOCATED_IN
Shelly Beach,2261,HAS_POSTCODE
Shelly Beach,lat:-33.8005,HAS_COORDINATES
Shelly Beach,lon:151.298,HAS_COORDINATES
Shortland,suburb,IS_A
Shortland,Australia,IS_LOCATED_IN
Shortland,3905,HAS_POPULATION
Shortland,2307,HAS_POSTCODE
Shortland,lat:-32.882,HAS_COORDINATES
Shortland,lon:151.685,HAS_COORDINATES
Singletons Mill,suburb,IS_A
Singletons Mill,Australia,IS_LOCATED_IN
Singletons Mill,7,HAS_POPULATION
Singletons Mill,2775,HAS_POSTCODE
Singletons Mill,lat:-33.465,HAS_COORDINATES
Singletons Mill,lon:151.068,HAS_COORDINATES
Smeaton Grange,locality,IS_A
Smeaton Grange,suburb,IS_A
Smeaton Grange,Australia,IS_LOCATED_IN
Smeaton Grange,15,HAS_POPULATION
Smeaton Grange,2567,HAS_POSTCODE
Smeaton Grange,lat:-34.035,HAS_COORDINATES
Smeaton Grange,lon:150.757,HAS_COORDINATES
Smithfield,suburb,IS_A
Smithfield,Australia,IS_LOCATED_IN
Smithfield,11972,HAS_POPULATION
Smithfield,2164,HAS_POSTCODE
Smithfield,lat:-33.8529,HAS_COORDINATES
Smithfield,lon:150.932,HAS_COORDINATES
Smiths Lake,suburb,IS_A
Smiths Lake,Australia,IS_LOCATED_IN
Smiths Lake,1235,HAS_POPULATION
Smiths Lake,2428,HAS_POSTCODE
Smiths Lake,lat:-32.3869,HAS_COORDINATES
Smiths Lake,lon:152.502,HAS_COORDINATES
Soldiers Point,suburb,IS_A
Soldiers Point,Australia,IS_LOCATED_IN
Soldiers Point,1426,HAS_POPULATION
Soldiers Point,2317,HAS_POSTCODE
Soldiers Point,lat:-32.7067,HAS_COORDINATES
Soldiers Point,lon:152.068,HAS_COORDINATES
Somersby,suburb,IS_A
Somersby,Australia,IS_LOCATED_IN
Somersby,1066,HAS_POPULATION
Somersby,2250,HAS_POSTCODE
Somersby,lat:-33.365,HAS_COORDINATES
Somersby,lon:151.285,HAS_COORDINATES
South Coogee,suburb,IS_A
South Coogee,Australia,IS_LOCATED_IN
South Coogee,5502,HAS_POPULATION
South Coogee,2034,HAS_POSTCODE
South Coogee,lat:-33.933,HAS_COORDINATES
South Coogee,lon:151.259,HAS_COORDINATES
South Granville,locality,IS_A
South Granville,suburb,IS_A
South Granville,Australia,IS_LOCATED_IN
South Granville,5500,HAS_POPULATION
South Granville,2142,HAS_POSTCODE
South Granville,lat:-33.8545,HAS_COORDINATES
South Granville,lon:151.004,HAS_COORDINATES
South Maroota,suburb,IS_A
South Maroota,Australia,IS_LOCATED_IN
South Maroota,557,HAS_POPULATION
South Maroota,2756,HAS_POSTCODE
South Maroota,lat:-33.5241,HAS_COORDINATES
South Maroota,lon:150.949,HAS_COORDINATES
South Penrith,locality,IS_A
South Penrith,suburb,IS_A
South Penrith,Australia,IS_LOCATED_IN
South Penrith,11790,HAS_POPULATION
South Penrith,2750,HAS_POSTCODE
South Penrith,lat:-33.8188,HAS_COORDINATES
South Penrith,lon:150.654,HAS_COORDINATES
South Tamworth,locality,IS_A
South Tamworth,suburb,IS_A
South Tamworth,Australia,IS_LOCATED_IN
South Tamworth,6565,HAS_POPULATION
South Tamworth,2340,HAS_POSTCODE
South Tamworth,lat:-31.1111,HAS_COORDINATES
South Tamworth,lon:150.914,HAS_COORDINATES
South Turramurra,suburb,IS_A
South Turramurra,Australia,IS_LOCATED_IN
South Turramurra,3084,HAS_POPULATION
South Turramurra,2074,HAS_POSTCODE
South Turramurra,lat:-33.7546,HAS_COORDINATES
South Turramurra,lon:151.113,HAS_COORDINATES
Spencer,suburb,IS_A
Spencer,Australia,IS_LOCATED_IN
Spencer,306,HAS_POPULATION
Spencer,2775,HAS_POSTCODE
Spencer,lat:-33.457,HAS_COORDINATES
Spencer,lon:151.143,HAS_COORDINATES
Spring Hill,suburb,IS_A
Spring Hill,Australia,IS_LOCATED_IN
Spring Hill,0,HAS_POPULATION
Spring Hill,2500,HAS_POSTCODE
Springfield,suburb,IS_A
Springfield,Australia,IS_LOCATED_IN
Springfield,4104,HAS_POPULATION
Springfield,2250,HAS_POSTCODE
Springfield,lat:-33.424,HAS_COORDINATES
Springfield,lon:151.368,HAS_COORDINATES
Springvale,suburb,IS_A
Springvale,Australia,IS_LOCATED_IN
Springvale,1733,HAS_POPULATION
Springvale,2650,HAS_POSTCODE
Springvale,lat:-35.1686,HAS_COORDINATES
Springvale,lon:147.334,HAS_COORDINATES
St Andrews,suburb,IS_A
St Andrews,Australia,IS_LOCATED_IN
St Andrews,5730,HAS_POPULATION
St Andrews,2566,HAS_POSTCODE
St Andrews,lat:-34.0246,HAS_COORDINATES
St Andrews,lon:150.831,HAS_COORDINATES
St Clair,suburb,IS_A
St Clair,Australia,IS_LOCATED_IN
St Clair,19897,HAS_POPULATION
St Clair,2759,HAS_POSTCODE
St Clair,lat:-33.7987,HAS_COORDINATES
St Clair,lon:150.782,HAS_COORDINATES
St Helens Park,suburb,IS_A
St Helens Park,Australia,IS_LOCATED_IN
St Helens Park,6602,HAS_POPULATION
St Helens Park,2560,HAS_POSTCODE
St Helens Park,lat:-34.1105,HAS_COORDINATES
St Helens Park,lon:150.808,HAS_COORDINATES
St Ives,suburb,IS_A
St Ives,Australia,IS_LOCATED_IN
St Ives,17300,HAS_POPULATION
St Ives,2075,HAS_POSTCODE
St Ives,lat:-33.7214,HAS_COORDINATES
St Ives,lon:151.168,HAS_COORDINATES
St Ives Chase,suburb,IS_A
St Ives Chase,Australia,IS_LOCATED_IN
St Ives Chase,3154,HAS_POPULATION
St Ives Chase,2075,HAS_POSTCODE
St Ives Chase,lat:-33.711,HAS_COORDINATES
St Ives Chase,lon:151.16,HAS_COORDINATES
St Johns Park,suburb,IS_A
St Johns Park,Australia,IS_LOCATED_IN
St Johns Park,6119,HAS_POPULATION
St Johns Park,2176,HAS_POSTCODE
St Johns Park,lat:-33.8847,HAS_COORDINATES
St Johns Park,lon:150.907,HAS_COORDINATES
Stanhope Gardens,suburb,IS_A
Stanhope Gardens,Australia,IS_LOCATED_IN
Stanhope Gardens,9163,HAS_POPULATION
Stanhope Gardens,2768,HAS_POSTCODE
Stanhope Gardens,lat:-33.723,HAS_COORDINATES
Stanhope Gardens,lon:150.926,HAS_COORDINATES
Stanwell Tops,suburb,IS_A
Stanwell Tops,Australia,IS_LOCATED_IN
Stanwell Tops,495,HAS_POPULATION
Stanwell Tops,2508,HAS_POSTCODE
Stanwell Tops,lat:-34.2199,HAS_COORDINATES
Stanwell Tops,lon:150.992,HAS_COORDINATES
Towradgi,suburb,IS_A
Towradgi,Australia,IS_LOCATED_IN
Towradgi,3127,HAS_POPULATION
Towradgi,2518,HAS_POSTCODE
Towradgi,lat:-34.3833,HAS_COORDINATES
Towradgi,lon:150.9,HAS_COORDINATES
Stockton,suburb,IS_A
Stockton,Australia,IS_LOCATED_IN
Stockton,4160,HAS_POPULATION
Stockton,2295,HAS_POSTCODE
Stockton,lat:-32.915,HAS_COORDINATES
Stockton,lon:151.784,HAS_COORDINATES
Stratford,suburb,IS_A
Stratford,Australia,IS_LOCATED_IN
Stratford,145,HAS_POPULATION
Stratford,2422,HAS_POSTCODE
Stratford,lat:-32.115,HAS_COORDINATES
Stratford,lon:151.934,HAS_COORDINATES
Strathfield South,suburb,IS_A
Strathfield South,Australia,IS_LOCATED_IN
Strathfield South,3546,HAS_POPULATION
Strathfield South,2135,HAS_POSTCODE
Strathfield South,lat:-33.8894,HAS_COORDINATES
Strathfield South,lon:151.083,HAS_COORDINATES
Summerland Point,suburb,IS_A
Summerland Point,Australia,IS_LOCATED_IN
Summerland Point,2493,HAS_POPULATION
Summerland Point,2259,HAS_POSTCODE
Summerland Point,lat:-33.132,HAS_COORDINATES
Summerland Point,lon:151.568,HAS_COORDINATES
Sunshine,suburb,IS_A
Sunshine,Australia,IS_LOCATED_IN
Sunshine,430,HAS_POPULATION
Sunshine,2264,HAS_POSTCODE
Sunshine,lat:-33.115,HAS_COORDINATES
Sunshine,lon:151.568,HAS_COORDINATES
Swansea,suburb,IS_A
Swansea,Australia,IS_LOCATED_IN
Swansea,5058,HAS_POPULATION
Swansea,2281,HAS_POSTCODE
Swansea,lat:-33.085,HAS_COORDINATES
Swansea,lon:151.635,HAS_COORDINATES
Sylvania Waters,suburb,IS_A
Sylvania Waters,Australia,IS_LOCATED_IN
Sylvania Waters,3169,HAS_POPULATION
Sylvania Waters,2224,HAS_POSTCODE
Sylvania Waters,lat:-34.0232,HAS_COORDINATES
Sylvania Waters,lon:151.112,HAS_COORDINATES
Tacoma,suburb,IS_A
Tacoma,Australia,IS_LOCATED_IN
Tacoma,633,HAS_POPULATION
Tacoma,2259,HAS_POSTCODE
Tacoma,lat:-33.299,HAS_COORDINATES
Tacoma,lon:151.468,HAS_COORDINATES
Taminda,suburb,IS_A
Taminda,Australia,IS_LOCATED_IN
